Date,Time,Open,High,Low,Close,Volume,Class - Next Close,Class - Price UP,Class Pips Change,Class 10 Pip change,Class 25 pip change
2017.03.01,19:45,1.05637,1.05678,1.0562,1.05633,2073,1.05637,TRUE,0.4,ranging,ranging
2017.03.01,20:00,1.05634,1.05659,1.05624,1.05637,1565,1.05631,FALSE,-0.6,ranging,ranging
2017.03.01,20:15,1.05639,1.05643,1.05611,1.05631,1035,1.05654,TRUE,2.3,ranging,ranging
2017.03.01,20:30,1.05631,1.05709,1.05631,1.05654,1920,1.05666,TRUE,1.2,ranging,ranging
2017.03.01,20:45,1.05654,1.05712,1.05649,1.05666,1643,1.05576,FALSE,-9,ranging,ranging
2017.03.01,21:00,1.05666,1.05681,1.05572,1.05576,1456,1.05499,FALSE,-7.7,ranging,ranging
2017.03.01,21:15,1.05577,1.05581,1.05497,1.05499,2112,1.05502,TRUE,0.3,ranging,ranging
2017.03.01,21:30,1.05498,1.05513,1.05466,1.05502,1673,1.05441,FALSE,-6.1,ranging,ranging
2017.03.01,21:45,1.05502,1.05506,1.05429,1.05441,1970,1.05502,TRUE,6.1,ranging,ranging
2017.03.01,22:00,1.05439,1.05514,1.05427,1.05502,1935,1.05497,FALSE,-0.5,ranging,ranging
2017.03.01,22:15,1.05501,1.05548,1.05491,1.05497,1360,1.05498,TRUE,0.1,ranging,ranging
2017.03.01,22:30,1.05497,1.05504,1.05479,1.05498,1174,1.0546,FALSE,-3.8,ranging,ranging
2017.03.01,22:45,1.05498,1.0552,1.05458,1.0546,1432,1.05444,FALSE,-1.6,ranging,ranging
2017.03.01,23:00,1.05459,1.05473,1.05438,1.05444,669,1.05472,TRUE,2.8,ranging,ranging
2017.03.01,23:15,1.05443,1.05473,1.05417,1.05472,667,1.05447,FALSE,-2.5,ranging,ranging
2017.03.01,23:30,1.0547,1.05476,1.05444,1.05447,419,1.05458,TRUE,1.1,ranging,ranging
2017.03.01,23:45,1.05447,1.05474,1.05437,1.05458,975,1.05495,TRUE,3.7,ranging,ranging
2017.03.02,0:00,1.05452,1.05506,1.05447,1.05495,191,1.05476,FALSE,-1.9,ranging,ranging
2017.03.02,0:15,1.05496,1.05507,1.05471,1.05476,446,1.05492,TRUE,1.6,ranging,ranging
2017.03.02,0:30,1.05472,1.05495,1.0547,1.05492,571,1.05508,TRUE,1.6,ranging,ranging
2017.03.02,0:45,1.05491,1.05511,1.0549,1.05508,625,1.05392,FALSE,-11.6,-10Pips,ranging
2017.03.02,1:00,1.05508,1.05508,1.05384,1.05392,1554,1.0544,TRUE,4.8,ranging,ranging
2017.03.02,1:15,1.05393,1.05445,1.05392,1.0544,898,1.05363,FALSE,-7.7,ranging,ranging
2017.03.02,1:30,1.0544,1.05445,1.05353,1.05363,1285,1.05361,FALSE,-0.2,ranging,ranging
2017.03.02,1:45,1.05363,1.05379,1.05345,1.05361,765,1.05327,FALSE,-3.4,ranging,ranging
2017.03.02,2:00,1.05361,1.05363,1.05291,1.05327,1681,1.05363,TRUE,3.6,ranging,ranging
2017.03.02,2:15,1.05327,1.05363,1.05323,1.05363,969,1.05335,FALSE,-2.8,ranging,ranging
2017.03.02,2:30,1.05363,1.0538,1.05331,1.05335,990,1.05421,TRUE,8.6,ranging,ranging
2017.03.02,2:45,1.05335,1.05428,1.05332,1.05421,1543,1.05375,FALSE,-4.6,ranging,ranging
2017.03.02,3:00,1.05421,1.05444,1.05372,1.05375,1913,1.05385,TRUE,1,ranging,ranging
2017.03.02,3:15,1.05376,1.05438,1.05376,1.05385,1316,1.05368,FALSE,-1.7,ranging,ranging
2017.03.02,3:30,1.05384,1.05397,1.05367,1.05368,868,1.05343,FALSE,-2.5,ranging,ranging
2017.03.02,3:45,1.05367,1.05368,1.05331,1.05343,1162,1.05301,FALSE,-4.2,ranging,ranging
2017.03.02,4:00,1.05342,1.05343,1.05286,1.05301,1062,1.05312,TRUE,1.1,ranging,ranging
2017.03.02,4:15,1.05302,1.0532,1.05297,1.05312,1083,1.05288,FALSE,-2.4,ranging,ranging
2017.03.02,4:30,1.05311,1.05315,1.05286,1.05288,678,1.05302,TRUE,1.4,ranging,ranging
2017.03.02,4:45,1.05288,1.0531,1.0528,1.05302,665,1.05317,TRUE,1.5,ranging,ranging
2017.03.02,5:00,1.05301,1.05337,1.05296,1.05317,1122,1.05319,TRUE,0.2,ranging,ranging
2017.03.02,5:15,1.05316,1.05329,1.05306,1.05319,927,1.05317,FALSE,-0.2,ranging,ranging
2017.03.02,5:30,1.05318,1.05322,1.05305,1.05317,1035,1.05317,FALSE,0,ranging,ranging
2017.03.02,5:45,1.05316,1.05345,1.05312,1.05317,896,1.05317,FALSE,0,ranging,ranging
2017.03.02,6:00,1.05317,1.05321,1.05297,1.05317,869,1.05307,FALSE,-1,ranging,ranging
2017.03.02,6:15,1.05318,1.05337,1.05293,1.05307,1221,1.05325,TRUE,1.8,ranging,ranging
2017.03.02,6:30,1.05308,1.05333,1.05303,1.05325,1119,1.05325,FALSE,0,ranging,ranging
2017.03.02,6:45,1.05325,1.05347,1.05312,1.05325,1955,1.05321,FALSE,-0.4,ranging,ranging
2017.03.02,7:00,1.05325,1.05328,1.05306,1.05321,846,1.05322,TRUE,0.1,ranging,ranging
2017.03.02,7:15,1.05321,1.05333,1.05321,1.05322,680,1.05308,FALSE,-1.4,ranging,ranging
2017.03.02,7:30,1.05321,1.05328,1.05303,1.05308,1124,1.05308,FALSE,0,ranging,ranging
2017.03.02,7:45,1.05307,1.05328,1.05303,1.05308,779,1.05334,TRUE,2.6,ranging,ranging
2017.03.02,8:00,1.05309,1.05352,1.05296,1.05334,1041,1.05329,FALSE,-0.5,ranging,ranging
2017.03.02,8:15,1.05335,1.05362,1.0532,1.05329,1013,1.05315,FALSE,-1.4,ranging,ranging
2017.03.02,8:30,1.05328,1.05334,1.05295,1.05315,1008,1.05262,FALSE,-5.3,ranging,ranging
2017.03.02,8:45,1.05314,1.05324,1.05261,1.05262,1482,1.05256,FALSE,-0.6,ranging,ranging
2017.03.02,9:00,1.05262,1.05288,1.05219,1.05256,2976,1.05307,TRUE,5.1,ranging,ranging
2017.03.02,9:15,1.05257,1.05325,1.05257,1.05307,1797,1.05359,TRUE,5.2,ranging,ranging
2017.03.02,9:30,1.05309,1.05373,1.05291,1.05359,2286,1.05395,TRUE,3.6,ranging,ranging
2017.03.02,9:45,1.05358,1.05408,1.05326,1.05395,2569,1.05376,FALSE,-1.9,ranging,ranging
2017.03.02,10:00,1.05394,1.0544,1.05365,1.05376,3505,1.05352,FALSE,-2.4,ranging,ranging
2017.03.02,10:15,1.05374,1.05376,1.05343,1.05352,2087,1.05443,TRUE,9.1,ranging,ranging
2017.03.02,10:30,1.05351,1.05445,1.0531,1.05443,3292,1.05422,FALSE,-2.1,ranging,ranging
2017.03.02,10:45,1.05445,1.05455,1.05403,1.05422,2914,1.05386,FALSE,-3.6,ranging,ranging
2017.03.02,11:00,1.05422,1.05437,1.05371,1.05386,2178,1.05336,FALSE,-5,ranging,ranging
2017.03.02,11:15,1.05385,1.05386,1.05314,1.05336,2661,1.0526,FALSE,-7.6,ranging,ranging
2017.03.02,11:30,1.05338,1.05349,1.05238,1.0526,3031,1.05257,FALSE,-0.3,ranging,ranging
2017.03.02,11:45,1.05259,1.05328,1.05249,1.05257,2450,1.05274,TRUE,1.7,ranging,ranging
2017.03.02,12:00,1.05258,1.05321,1.05227,1.05274,3053,1.05275,TRUE,0.1,ranging,ranging
2017.03.02,12:15,1.05273,1.05319,1.05234,1.05275,2205,1.05331,TRUE,5.6,ranging,ranging
2017.03.02,12:30,1.05274,1.05331,1.05256,1.05331,2034,1.05274,FALSE,-5.7,ranging,ranging
2017.03.02,12:45,1.0533,1.0533,1.0527,1.05274,1823,1.0523,FALSE,-4.4,ranging,ranging
2017.03.02,13:00,1.05275,1.05278,1.05227,1.0523,2216,1.05282,TRUE,5.2,ranging,ranging
2017.03.02,13:15,1.0523,1.05301,1.05203,1.05282,2166,1.05229,FALSE,-5.3,ranging,ranging
2017.03.02,13:30,1.05281,1.05309,1.05226,1.05229,2301,1.05225,FALSE,-0.4,ranging,ranging
2017.03.02,13:45,1.05228,1.05245,1.0521,1.05225,2237,1.0511,FALSE,-11.5,-10Pips,ranging
2017.03.02,14:00,1.05224,1.05227,1.0511,1.0511,2956,1.05114,TRUE,0.4,ranging,ranging
2017.03.02,14:15,1.0511,1.05143,1.05081,1.05114,3436,1.05173,TRUE,5.9,ranging,ranging
2017.03.02,14:30,1.05113,1.05175,1.05095,1.05173,2123,1.05194,TRUE,2.1,ranging,ranging
2017.03.02,14:45,1.05175,1.05209,1.05162,1.05194,2311,1.05144,FALSE,-5,ranging,ranging
2017.03.02,15:00,1.05195,1.05206,1.05108,1.05144,3392,1.05166,TRUE,2.2,ranging,ranging
2017.03.02,15:15,1.05144,1.0518,1.05131,1.05166,3454,1.05146,FALSE,-2,ranging,ranging
2017.03.02,15:30,1.05166,1.0517,1.05084,1.05146,3620,1.05139,FALSE,-0.7,ranging,ranging
2017.03.02,15:45,1.05147,1.05177,1.05129,1.05139,2722,1.05031,FALSE,-10.8,-10Pips,ranging
2017.03.02,16:00,1.05141,1.05143,1.05011,1.05031,3444,1.04999,FALSE,-3.2,ranging,ranging
2017.03.02,16:15,1.0503,1.05046,1.04989,1.04999,3208,1.05082,TRUE,8.3,ranging,ranging
2017.03.02,16:30,1.04998,1.05121,1.04998,1.05082,4743,1.05049,FALSE,-3.3,ranging,ranging
2017.03.02,16:45,1.05082,1.051,1.05002,1.05049,3648,1.05159,TRUE,11,+10Pips,ranging
2017.03.02,17:00,1.05051,1.05209,1.05045,1.05159,3724,1.05122,FALSE,-3.7,ranging,ranging
2017.03.02,17:15,1.0516,1.05207,1.05109,1.05122,3498,1.05196,TRUE,7.4,ranging,ranging
2017.03.02,17:30,1.05122,1.052,1.05095,1.05196,3754,1.05245,TRUE,4.9,ranging,ranging
2017.03.02,17:45,1.05196,1.05282,1.05175,1.05245,4101,1.0523,FALSE,-1.5,ranging,ranging
2017.03.02,18:00,1.05247,1.0528,1.05218,1.0523,3531,1.05204,FALSE,-2.6,ranging,ranging
2017.03.02,18:15,1.0523,1.05252,1.05197,1.05204,2848,1.05156,FALSE,-4.8,ranging,ranging
2017.03.02,18:30,1.05204,1.05212,1.05149,1.05156,2753,1.05137,FALSE,-1.9,ranging,ranging
2017.03.02,18:45,1.05156,1.05172,1.05129,1.05137,2006,1.0511,FALSE,-2.7,ranging,ranging
2017.03.02,19:00,1.05136,1.05173,1.051,1.0511,2699,1.05091,FALSE,-1.9,ranging,ranging
2017.03.02,19:15,1.0511,1.05114,1.05066,1.05091,2130,1.05075,FALSE,-1.6,ranging,ranging
2017.03.02,19:30,1.0509,1.05111,1.05057,1.05075,1630,1.05062,FALSE,-1.3,ranging,ranging
2017.03.02,19:45,1.05073,1.05087,1.05048,1.05062,1555,1.05039,FALSE,-2.3,ranging,ranging
2017.03.02,20:00,1.05063,1.05082,1.05024,1.05039,1602,1.05084,TRUE,4.5,ranging,ranging
2017.03.02,20:15,1.05041,1.05116,1.05041,1.05084,1618,1.05033,FALSE,-5.1,ranging,ranging
2017.03.02,20:30,1.05084,1.05089,1.05022,1.05033,1863,1.0505,TRUE,1.7,ranging,ranging
2017.03.02,20:45,1.05034,1.05066,1.05006,1.0505,1906,1.04985,FALSE,-6.5,ranging,ranging
2017.03.02,21:00,1.05049,1.05056,1.0498,1.04985,1708,1.0496,FALSE,-2.5,ranging,ranging
2017.03.02,21:15,1.04985,1.04988,1.04957,1.0496,1394,1.04991,TRUE,3.1,ranging,ranging
2017.03.02,21:30,1.0496,1.05012,1.04947,1.04991,1898,1.05014,TRUE,2.3,ranging,ranging
2017.03.02,21:45,1.0499,1.0504,1.04974,1.05014,1499,1.0505,TRUE,3.6,ranging,ranging
2017.03.02,22:00,1.05013,1.05056,1.04998,1.0505,1523,1.05041,FALSE,-0.9,ranging,ranging
2017.03.02,22:15,1.0505,1.05077,1.05031,1.05041,1564,1.05065,TRUE,2.4,ranging,ranging
2017.03.02,22:30,1.05043,1.05075,1.0503,1.05065,1466,1.0507,TRUE,0.5,ranging,ranging
2017.03.02,22:45,1.05065,1.05087,1.05055,1.0507,1750,1.05078,TRUE,0.8,ranging,ranging
2017.03.02,23:00,1.05069,1.0509,1.05055,1.05078,798,1.05053,FALSE,-2.5,ranging,ranging
2017.03.02,23:15,1.05078,1.05078,1.05051,1.05053,489,1.05065,TRUE,1.2,ranging,ranging
2017.03.02,23:30,1.05053,1.05068,1.05051,1.05065,297,1.05051,FALSE,-1.4,ranging,ranging
2017.03.02,23:45,1.05065,1.05088,1.05046,1.05051,709,1.05054,TRUE,0.3,ranging,ranging
2017.03.03,0:00,1.05045,1.0507,1.05014,1.05054,202,1.0508,TRUE,2.6,ranging,ranging
2017.03.03,0:15,1.05052,1.05084,1.05034,1.0508,505,1.05072,FALSE,-0.8,ranging,ranging
2017.03.03,0:30,1.05082,1.05083,1.0505,1.05072,505,1.05062,FALSE,-1,ranging,ranging
2017.03.03,0:45,1.05071,1.05089,1.0506,1.05062,211,1.05064,TRUE,0.2,ranging,ranging
2017.03.03,1:00,1.05061,1.05078,1.05045,1.05064,714,1.05046,FALSE,-1.8,ranging,ranging
2017.03.03,1:15,1.05063,1.05067,1.05032,1.05046,758,1.05053,TRUE,0.7,ranging,ranging
2017.03.03,1:30,1.05045,1.05061,1.05043,1.05053,719,1.05067,TRUE,1.4,ranging,ranging
2017.03.03,1:45,1.05052,1.05075,1.05034,1.05067,637,1.05062,FALSE,-0.5,ranging,ranging
2017.03.03,2:00,1.05068,1.05088,1.05021,1.05062,921,1.05126,TRUE,6.4,ranging,ranging
2017.03.03,2:15,1.05063,1.05128,1.0506,1.05126,949,1.05118,FALSE,-0.8,ranging,ranging
2017.03.03,2:30,1.05127,1.05148,1.05113,1.05118,901,1.05152,TRUE,3.4,ranging,ranging
2017.03.03,2:45,1.05119,1.05169,1.05118,1.05152,1631,1.05148,FALSE,-0.4,ranging,ranging
2017.03.03,3:00,1.05151,1.05159,1.05118,1.05148,1794,1.05154,TRUE,0.6,ranging,ranging
2017.03.03,3:15,1.05147,1.05161,1.05117,1.05154,1224,1.05151,FALSE,-0.3,ranging,ranging
2017.03.03,3:30,1.05153,1.05158,1.05122,1.05151,1083,1.05181,TRUE,3,ranging,ranging
2017.03.03,3:45,1.05152,1.05182,1.0514,1.05181,1678,1.05147,FALSE,-3.4,ranging,ranging
2017.03.03,4:00,1.05183,1.05186,1.05122,1.05147,1844,1.05157,TRUE,1,ranging,ranging
2017.03.03,4:15,1.05147,1.05164,1.05131,1.05157,1377,1.05154,FALSE,-0.3,ranging,ranging
2017.03.03,4:30,1.05156,1.05174,1.05134,1.05154,1354,1.05219,TRUE,6.5,ranging,ranging
2017.03.03,4:45,1.05154,1.05232,1.05147,1.05219,1890,1.05189,FALSE,-3,ranging,ranging
2017.03.03,5:00,1.05218,1.05222,1.05177,1.05189,1261,1.05203,TRUE,1.4,ranging,ranging
2017.03.03,5:15,1.05189,1.05204,1.05176,1.05203,694,1.05217,TRUE,1.4,ranging,ranging
2017.03.03,5:30,1.05203,1.05224,1.05174,1.05217,1214,1.05208,FALSE,-0.9,ranging,ranging
2017.03.03,5:45,1.05217,1.0523,1.052,1.05208,1211,1.05177,FALSE,-3.1,ranging,ranging
2017.03.03,6:00,1.05208,1.0521,1.05172,1.05177,880,1.05192,TRUE,1.5,ranging,ranging
2017.03.03,6:15,1.05178,1.05203,1.05175,1.05192,830,1.05202,TRUE,1,ranging,ranging
2017.03.03,6:30,1.05192,1.05228,1.0518,1.05202,1029,1.05198,FALSE,-0.4,ranging,ranging
2017.03.03,6:45,1.05203,1.05208,1.05188,1.05198,799,1.05187,FALSE,-1.1,ranging,ranging
2017.03.03,7:00,1.05199,1.05207,1.05177,1.05187,794,1.05187,FALSE,0,ranging,ranging
2017.03.03,7:15,1.05186,1.05192,1.05167,1.05187,827,1.05142,FALSE,-4.5,ranging,ranging
2017.03.03,7:30,1.05187,1.05189,1.05137,1.05142,1033,1.05177,TRUE,3.5,ranging,ranging
2017.03.03,7:45,1.05141,1.05179,1.0513,1.05177,1719,1.05196,TRUE,1.9,ranging,ranging
2017.03.03,8:00,1.05176,1.05205,1.0516,1.05196,1548,1.05182,FALSE,-1.4,ranging,ranging
2017.03.03,8:15,1.05197,1.05202,1.05168,1.05182,1758,1.05199,TRUE,1.7,ranging,ranging
2017.03.03,8:30,1.05183,1.05201,1.05158,1.05199,1791,1.0526,TRUE,6.1,ranging,ranging
2017.03.03,8:45,1.052,1.05269,1.05199,1.0526,1503,1.05248,FALSE,-1.2,ranging,ranging
2017.03.03,9:00,1.05259,1.05259,1.05201,1.05248,2186,1.05253,TRUE,0.5,ranging,ranging
2017.03.03,9:15,1.05247,1.05263,1.05227,1.05253,1498,1.05202,FALSE,-5.1,ranging,ranging
2017.03.03,9:30,1.05251,1.05269,1.05202,1.05202,2038,1.0521,TRUE,0.8,ranging,ranging
2017.03.03,9:45,1.05201,1.05254,1.05176,1.0521,2471,1.05163,FALSE,-4.7,ranging,ranging
2017.03.03,10:00,1.05209,1.05209,1.05104,1.05163,3624,1.05165,TRUE,0.2,ranging,ranging
2017.03.03,10:15,1.05163,1.05173,1.05111,1.05165,2664,1.05187,TRUE,2.2,ranging,ranging
2017.03.03,10:30,1.05164,1.05196,1.05139,1.05187,2360,1.05189,TRUE,0.2,ranging,ranging
2017.03.03,10:45,1.05184,1.05216,1.05158,1.05189,2619,1.05234,TRUE,4.5,ranging,ranging
2017.03.03,11:00,1.05189,1.05239,1.05154,1.05234,2684,1.05218,FALSE,-1.6,ranging,ranging
2017.03.03,11:15,1.05233,1.05254,1.05204,1.05218,1608,1.05253,TRUE,3.5,ranging,ranging
2017.03.03,11:30,1.05217,1.0528,1.05201,1.05253,2719,1.05167,FALSE,-8.6,ranging,ranging
2017.03.03,11:45,1.05252,1.05263,1.05158,1.05167,2230,1.05203,TRUE,3.6,ranging,ranging
2017.03.03,12:00,1.05167,1.05227,1.05157,1.05203,2328,1.05197,FALSE,-0.6,ranging,ranging
2017.03.03,12:15,1.05202,1.05246,1.05188,1.05197,2511,1.05367,TRUE,17,+10Pips,ranging
2017.03.03,12:30,1.05196,1.05369,1.05194,1.05367,3247,1.05361,FALSE,-0.6,ranging,ranging
2017.03.03,12:45,1.05366,1.05412,1.0535,1.05361,3860,1.05429,TRUE,6.8,ranging,ranging
2017.03.03,13:00,1.05361,1.05448,1.05345,1.05429,3061,1.05407,FALSE,-2.2,ranging,ranging
2017.03.03,13:15,1.0543,1.05442,1.05374,1.05407,2741,1.05429,TRUE,2.2,ranging,ranging
2017.03.03,13:30,1.05406,1.05434,1.05385,1.05429,2367,1.05388,FALSE,-4.1,ranging,ranging
2017.03.03,13:45,1.0543,1.05467,1.05388,1.05388,2108,1.05447,TRUE,5.9,ranging,ranging
2017.03.03,14:00,1.05386,1.05461,1.05373,1.05447,2624,1.05485,TRUE,3.8,ranging,ranging
2017.03.03,14:15,1.05448,1.05513,1.05437,1.05485,3185,1.05551,TRUE,6.6,ranging,ranging
2017.03.03,14:30,1.05484,1.05601,1.05479,1.05551,3663,1.05574,TRUE,2.3,ranging,ranging
2017.03.03,14:45,1.0555,1.05648,1.0554,1.05574,3251,1.05648,TRUE,7.4,ranging,ranging
2017.03.03,15:00,1.05575,1.0569,1.05542,1.05648,3611,1.05651,TRUE,0.3,ranging,ranging
2017.03.03,15:15,1.0565,1.05707,1.05616,1.05651,4441,1.05706,TRUE,5.5,ranging,ranging
2017.03.03,15:30,1.05653,1.05718,1.05608,1.05706,2894,1.05684,FALSE,-2.2,ranging,ranging
2017.03.03,15:45,1.05706,1.05732,1.05625,1.05684,2893,1.05661,FALSE,-2.3,ranging,ranging
2017.03.03,16:00,1.05685,1.05692,1.05613,1.05661,2547,1.05626,FALSE,-3.5,ranging,ranging
2017.03.03,16:15,1.05661,1.05701,1.05622,1.05626,2637,1.05563,FALSE,-6.3,ranging,ranging
2017.03.03,16:30,1.05626,1.05627,1.05559,1.05563,3003,1.05584,TRUE,2.1,ranging,ranging
2017.03.03,16:45,1.05563,1.05612,1.05555,1.05584,3195,1.05566,FALSE,-1.8,ranging,ranging
2017.03.03,17:00,1.05578,1.05626,1.0552,1.05566,5031,1.05481,FALSE,-8.5,ranging,ranging
2017.03.03,17:15,1.05565,1.05602,1.05465,1.05481,4554,1.05606,TRUE,12.5,+10Pips,ranging
2017.03.03,17:30,1.05481,1.05614,1.05471,1.05606,3949,1.05626,TRUE,2,ranging,ranging
2017.03.03,17:45,1.05607,1.05689,1.05598,1.05626,4308,1.05541,FALSE,-8.5,ranging,ranging
2017.03.03,18:00,1.05625,1.05628,1.05519,1.05541,3626,1.05462,FALSE,-7.9,ranging,ranging
2017.03.03,18:15,1.05541,1.05548,1.05442,1.05462,3341,1.05518,TRUE,5.6,ranging,ranging
2017.03.03,18:30,1.05461,1.05533,1.05455,1.05518,2486,1.05519,TRUE,0.1,ranging,ranging
2017.03.03,18:45,1.05519,1.05544,1.05494,1.05519,1974,1.05558,TRUE,3.9,ranging,ranging
2017.03.03,19:00,1.05519,1.0558,1.05517,1.05558,1997,1.05492,FALSE,-6.6,ranging,ranging
2017.03.03,19:15,1.05558,1.05558,1.05477,1.05492,1683,1.05589,TRUE,9.7,ranging,ranging
2017.03.03,19:30,1.05492,1.05598,1.0549,1.05589,2445,1.05614,TRUE,2.5,ranging,ranging
2017.03.03,19:45,1.05588,1.05638,1.05523,1.05614,3291,1.05664,TRUE,5,ranging,ranging
2017.03.03,20:00,1.05611,1.05822,1.05427,1.05664,13426,1.05571,FALSE,-9.3,ranging,ranging
2017.03.03,20:15,1.05664,1.05664,1.05536,1.05571,7629,1.05701,TRUE,13,+10Pips,ranging
2017.03.03,20:30,1.0557,1.05719,1.05533,1.05701,4512,1.05825,TRUE,12.4,+10Pips,ranging
2017.03.03,20:45,1.057,1.05827,1.05671,1.05825,3475,1.05949,TRUE,12.4,+10Pips,ranging
2017.03.03,21:00,1.05823,1.06003,1.05803,1.05949,5630,1.06053,TRUE,10.4,+10Pips,ranging
2017.03.03,21:15,1.05949,1.06087,1.05949,1.06053,4045,1.05981,FALSE,-7.2,ranging,ranging
2017.03.03,21:30,1.06052,1.06067,1.05975,1.05981,3146,1.05981,FALSE,0,ranging,ranging
2017.03.03,21:45,1.0598,1.06016,1.05959,1.05981,2650,1.05982,TRUE,0.1,ranging,ranging
2017.03.03,22:00,1.05981,1.06076,1.05973,1.05982,2510,1.06023,TRUE,4.1,ranging,ranging
2017.03.03,22:15,1.05982,1.06026,1.05966,1.06023,1895,1.06118,TRUE,9.5,ranging,ranging
2017.03.03,22:30,1.06025,1.06123,1.06019,1.06118,2479,1.06159,TRUE,4.1,ranging,ranging
2017.03.03,22:45,1.0612,1.06174,1.06098,1.06159,1667,1.0619,TRUE,3.1,ranging,ranging
2017.03.03,23:00,1.06159,1.06197,1.06147,1.0619,1051,1.06132,FALSE,-5.8,ranging,ranging
2017.03.03,23:15,1.06192,1.06212,1.06126,1.06132,938,1.06198,TRUE,6.6,ranging,ranging
2017.03.03,23:30,1.06131,1.06224,1.06115,1.06198,1056,1.06216,TRUE,1.8,ranging,ranging
2017.03.03,23:45,1.06183,1.06238,1.06173,1.06216,1470,1.06023,FALSE,-19.3,-10Pips,ranging
2017.03.06,0:00,1.0607,1.06078,1.05992,1.06023,489,1.06094,TRUE,7.1,ranging,ranging
2017.03.06,0:15,1.06023,1.06103,1.06022,1.06094,428,1.06146,TRUE,5.2,ranging,ranging
2017.03.06,0:30,1.06094,1.06146,1.06055,1.06146,534,1.06097,FALSE,-4.9,ranging,ranging
2017.03.06,0:45,1.06147,1.06159,1.0605,1.06097,1623,1.06167,TRUE,7,ranging,ranging
2017.03.06,1:00,1.06103,1.06196,1.06094,1.06167,2083,1.06194,TRUE,2.7,ranging,ranging
2017.03.06,1:15,1.06167,1.06211,1.06161,1.06194,985,1.06167,FALSE,-2.7,ranging,ranging
2017.03.06,1:30,1.06195,1.06195,1.06164,1.06167,540,1.06206,TRUE,3.9,ranging,ranging
2017.03.06,1:45,1.06168,1.06215,1.06153,1.06206,920,1.06084,FALSE,-12.2,-10Pips,ranging
2017.03.06,2:00,1.06207,1.06209,1.06073,1.06084,1759,1.06085,TRUE,0.1,ranging,ranging
2017.03.06,2:15,1.06085,1.06115,1.06069,1.06085,1402,1.06092,TRUE,0.7,ranging,ranging
2017.03.06,2:30,1.06087,1.06105,1.06044,1.06092,1868,1.06121,TRUE,2.9,ranging,ranging
2017.03.06,2:45,1.06092,1.06127,1.06085,1.06121,1764,1.0609,FALSE,-3.1,ranging,ranging
2017.03.06,3:00,1.06121,1.06124,1.06069,1.0609,1483,1.06091,TRUE,0.1,ranging,ranging
2017.03.06,3:15,1.06088,1.06131,1.06084,1.06091,1008,1.06085,FALSE,-0.6,ranging,ranging
2017.03.06,3:30,1.06093,1.06106,1.06079,1.06085,1043,1.0607,FALSE,-1.5,ranging,ranging
2017.03.06,3:45,1.06084,1.06095,1.06054,1.0607,894,1.06104,TRUE,3.4,ranging,ranging
2017.03.06,4:00,1.06072,1.06124,1.06069,1.06104,825,1.06105,TRUE,0.1,ranging,ranging
2017.03.06,4:15,1.06105,1.06119,1.06094,1.06105,862,1.06072,FALSE,-3.3,ranging,ranging
2017.03.06,4:30,1.06104,1.06108,1.06063,1.06072,870,1.06071,FALSE,-0.1,ranging,ranging
2017.03.06,4:45,1.06073,1.0608,1.06056,1.06071,2021,1.06091,TRUE,2,ranging,ranging
2017.03.06,5:00,1.06071,1.06102,1.06069,1.06091,632,1.06077,FALSE,-1.4,ranging,ranging
2017.03.06,5:15,1.0609,1.06111,1.0607,1.06077,848,1.06069,FALSE,-0.8,ranging,ranging
2017.03.06,5:30,1.06077,1.06087,1.06067,1.06069,1158,1.06052,FALSE,-1.7,ranging,ranging
2017.03.06,5:45,1.06069,1.06071,1.06032,1.06052,1257,1.06043,FALSE,-0.9,ranging,ranging
2017.03.06,6:00,1.06051,1.06065,1.06042,1.06043,800,1.06029,FALSE,-1.4,ranging,ranging
2017.03.06,6:15,1.06044,1.06054,1.06028,1.06029,847,1.06024,FALSE,-0.5,ranging,ranging
2017.03.06,6:30,1.06027,1.06043,1.06019,1.06024,813,1.06005,FALSE,-1.9,ranging,ranging
2017.03.06,6:45,1.06024,1.06036,1.06003,1.06005,908,1.06014,TRUE,0.9,ranging,ranging
2017.03.06,7:00,1.06005,1.06028,1.06004,1.06014,1085,1.06025,TRUE,1.1,ranging,ranging
2017.03.06,7:15,1.06014,1.0603,1.06,1.06025,875,1.06035,TRUE,1,ranging,ranging
2017.03.06,7:30,1.06024,1.0604,1.06009,1.06035,686,1.06038,TRUE,0.3,ranging,ranging
2017.03.06,7:45,1.06035,1.0605,1.06031,1.06038,523,1.06029,FALSE,-0.9,ranging,ranging
2017.03.06,8:00,1.06039,1.0604,1.06014,1.06029,597,1.06031,TRUE,0.2,ranging,ranging
2017.03.06,8:15,1.06029,1.06045,1.06013,1.06031,986,1.05956,FALSE,-7.5,ranging,ranging
2017.03.06,8:30,1.06031,1.06032,1.05953,1.05956,1238,1.05991,TRUE,3.5,ranging,ranging
2017.03.06,8:45,1.05955,1.06015,1.0592,1.05991,1603,1.06023,TRUE,3.2,ranging,ranging
2017.03.06,9:00,1.05991,1.06049,1.05974,1.06023,2168,1.06014,FALSE,-0.9,ranging,ranging
2017.03.06,9:15,1.06023,1.06064,1.06009,1.06014,1732,1.05978,FALSE,-3.6,ranging,ranging
2017.03.06,9:30,1.06014,1.06042,1.05964,1.05978,2103,1.05987,TRUE,0.9,ranging,ranging
