Date,Time,Open,High,Low,Close,Volume,Pos_Rel_To_MA_20,Pos_Rel_To_MA_50,Pos_Rel_To_MA_100,Class_10_pips
2017.03.20,14:00,1.07552,1.07562,1.07527,1.07549,925,BELOW,BELOW,ABOVE,RANGING
2017.03.20,14:00,1.07550,1.07558,1.07497,1.07497,1017,BELOW,BELOW,BELOW,RANGING
2017.03.20,15:00,1.07497,1.07519,1.07437,1.07462,1179,BELOW,BELOW,BELOW,RANGING
2017.03.20,15:00,1.07461,1.07530,1.07455,1.07521,1072,BELOW,BELOW,ABOVE,RANGING
2017.03.20,15:00,1.07520,1.07551,1.07498,1.07542,856,BELOW,BELOW,ABOVE,RANGING
2017.03.20,15:00,1.07542,1.07557,1.07500,1.07512,1339,BELOW,BELOW,BELOW,RANGING
2017.03.20,16:00,1.07510,1.07520,1.07455,1.07518,1112,BELOW,BELOW,ABOVE,RANGING
2017.03.20,16:00,1.07520,1.07556,1.07514,1.07527,961,BELOW,BELOW,ABOVE,RANGING
2017.03.20,16:00,1.07528,1.07599,1.07523,1.07574,1586,ABOVE,BELOW,ABOVE,RANGING
2017.03.20,16:00,1.07573,1.07578,1.07523,1.07523,1447,BELOW,BELOW,ABOVE,RANGING
2017.03.20,17:00,1.07522,1.07578,1.07508,1.07571,1165,ABOVE,BELOW,ABOVE,RANGING
2017.03.20,17:00,1.07572,1.07581,1.07534,1.07565,1264,ABOVE,BELOW,ABOVE,RANGING
2017.03.20,17:00,1.07566,1.07579,1.07517,1.07518,1141,BELOW,BELOW,BELOW,RANGING
2017.03.20,17:00,1.07519,1.07576,1.07518,1.07536,1233,BELOW,BELOW,ABOVE,RANGING
2017.03.20,18:00,1.07537,1.07556,1.07512,1.07537,1185,BELOW,BELOW,ABOVE,RANGING
2017.03.20,18:00,1.07536,1.07541,1.07496,1.07513,1111,BELOW,BELOW,BELOW,RANGING
2017.03.20,18:00,1.07511,1.07527,1.07472,1.07525,987,BELOW,BELOW,ABOVE,RANGING
2017.03.20,18:00,1.07524,1.07578,1.07509,1.07531,1417,BELOW,BELOW,ABOVE,RANGING
2017.03.20,19:00,1.07530,1.07557,1.07499,1.07508,1229,BELOW,BELOW,BELOW,RANGING
2017.03.20,19:00,1.07507,1.07507,1.07400,1.07440,1479,BELOW,BELOW,BELOW,RANGING
2017.03.20,19:00,1.07439,1.07460,1.07369,1.07387,836,BELOW,BELOW,BELOW,RANGING
2017.03.20,19:00,1.07385,1.07398,1.07348,1.07371,897,BELOW,BELOW,BELOW,RANGING
2017.03.20,20:00,1.07370,1.07448,1.07351,1.07409,1112,BELOW,BELOW,BELOW,RANGING
2017.03.20,20:00,1.07407,1.07474,1.07401,1.07453,832,BELOW,BELOW,BELOW,-10pips
2017.03.20,20:00,1.07452,1.07452,1.07323,1.07336,885,BELOW,BELOW,BELOW,RANGING
2017.03.20,20:00,1.07337,1.07348,1.07252,1.07283,1112,BELOW,BELOW,BELOW,RANGING
2017.03.20,21:00,1.07282,1.07337,1.07281,1.07331,650,BELOW,BELOW,BELOW,RANGING
2017.03.20,21:00,1.07330,1.07370,1.07330,1.07343,455,BELOW,BELOW,BELOW,RANGING
2017.03.20,21:00,1.07344,1.07386,1.07333,1.07385,494,BELOW,BELOW,BELOW,RANGING
2017.03.20,21:00,1.07383,1.07383,1.07313,1.07331,625,BELOW,BELOW,BELOW,RANGING
2017.03.20,22:00,1.07328,1.07372,1.07313,1.07364,536,BELOW,BELOW,BELOW,RANGING
2017.03.20,22:00,1.07364,1.07412,1.07340,1.07394,559,BELOW,BELOW,BELOW,RANGING
2017.03.20,22:00,1.07392,1.07430,1.07377,1.07424,430,ABOVE,BELOW,BELOW,RANGING
2017.03.20,22:00,1.07425,1.07453,1.07408,1.07433,802,ABOVE,BELOW,BELOW,RANGING
2017.03.20,23:00,1.07432,1.07449,1.07425,1.07435,265,ABOVE,BELOW,BELOW,RANGING
2017.03.20,23:00,1.07435,1.07436,1.07412,1.07426,230,ABOVE,BELOW,BELOW,RANGING
2017.03.20,23:00,1.07426,1.07431,1.07418,1.07430,251,ABOVE,BELOW,BELOW,RANGING
2017.03.20,23:00,1.07428,1.07435,1.07384,1.07398,433,ABOVE,BELOW,BELOW,RANGING
2017.03.21,00:00,1.07393,1.07414,1.07376,1.07411,91,ABOVE,BELOW,BELOW,RANGING
2017.03.21,00:00,1.07411,1.07417,1.07389,1.07401,106,ABOVE,BELOW,BELOW,RANGING
2017.03.21,00:00,1.07400,1.07400,1.07365,1.07395,274,ABOVE,BELOW,BELOW,RANGING
2017.03.21,00:00,1.07395,1.07402,1.07367,1.07367,177,BELOW,BELOW,BELOW,RANGING
2017.03.21,01:00,1.07369,1.07390,1.07365,1.07386,628,BELOW,BELOW,BELOW,RANGING
2017.03.21,01:00,1.07385,1.07392,1.07366,1.07366,211,BELOW,BELOW,BELOW,RANGING
2017.03.21,01:00,1.07365,1.07387,1.07355,1.07367,294,BELOW,BELOW,BELOW,RANGING
2017.03.21,01:00,1.07366,1.07366,1.07335,1.07338,232,BELOW,BELOW,BELOW,RANGING
2017.03.21,02:00,1.07339,1.07360,1.07307,1.07357,423,BELOW,BELOW,BELOW,RANGING
2017.03.21,02:00,1.07356,1.07358,1.07269,1.07269,460,BELOW,BELOW,BELOW,RANGING
2017.03.21,02:00,1.07269,1.07279,1.07190,1.07278,810,BELOW,BELOW,BELOW,RANGING
2017.03.21,02:00,1.07277,1.07373,1.07264,1.07369,740,BELOW,BELOW,BELOW,RANGING
2017.03.21,03:00,1.07368,1.07454,1.07353,1.07445,975,ABOVE,ABOVE,BELOW,RANGING
2017.03.21,03:00,1.07446,1.07511,1.07444,1.07493,1190,ABOVE,ABOVE,BELOW,RANGING
2017.03.21,03:00,1.07492,1.07583,1.07471,1.07560,1127,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,03:00,1.07559,1.07670,1.07539,1.07599,1077,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,04:00,1.07600,1.07674,1.07587,1.07655,969,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,04:00,1.07655,1.07697,1.07609,1.07695,1217,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,04:00,1.07695,1.07699,1.07636,1.07643,1156,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,04:00,1.07643,1.07679,1.07636,1.07647,843,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,05:00,1.07648,1.07652,1.07630,1.07641,666,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,05:00,1.07642,1.07646,1.07631,1.07642,320,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,05:00,1.07642,1.07647,1.07595,1.07595,994,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,05:00,1.07596,1.07602,1.07569,1.07580,586,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,06:00,1.07580,1.07616,1.07570,1.07582,634,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,06:00,1.07581,1.07585,1.07553,1.07554,655,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,06:00,1.07554,1.07563,1.07524,1.07547,581,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,06:00,1.07547,1.07561,1.07539,1.07556,389,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,07:00,1.07555,1.07583,1.07553,1.07571,256,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,07:00,1.07571,1.07582,1.07565,1.07575,330,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,07:00,1.07575,1.07576,1.07556,1.07557,254,BELOW,ABOVE,ABOVE,RANGING
2017.03.21,07:00,1.07556,1.07560,1.07550,1.07559,222,BELOW,ABOVE,ABOVE,RANGING
2017.03.21,08:00,1.07557,1.07575,1.07557,1.07567,349,BELOW,ABOVE,ABOVE,RANGING
2017.03.21,08:00,1.07568,1.07568,1.07546,1.07566,321,BELOW,ABOVE,ABOVE,RANGING
2017.03.21,08:00,1.07566,1.07653,1.07558,1.07650,807,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,08:00,1.07650,1.07667,1.07601,1.07605,625,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,09:00,1.07606,1.07647,1.07594,1.07640,746,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,09:00,1.07640,1.07696,1.07621,1.07691,633,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,09:00,1.07691,1.07699,1.07632,1.07644,742,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,09:00,1.07645,1.07747,1.07623,1.07731,765,ABOVE,ABOVE,ABOVE,+10pips
2017.03.21,10:00,1.07731,1.07878,1.07689,1.07855,2186,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,10:00,1.07856,1.07873,1.07785,1.07796,1565,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,10:00,1.07796,1.07852,1.07786,1.07828,1492,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,10:00,1.07827,1.07859,1.07792,1.07808,1294,ABOVE,ABOVE,ABOVE,+10pips
2017.03.21,11:00,1.07811,1.07986,1.07810,1.07947,2269,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,11:00,1.07948,1.07952,1.07898,1.07941,1509,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,11:00,1.07942,1.07978,1.07926,1.07970,1220,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,11:00,1.07969,1.08021,1.07939,1.07953,1539,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,12:00,1.07959,1.08040,1.07930,1.07998,1669,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,12:00,1.07999,1.08000,1.07887,1.07901,1230,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,12:00,1.07900,1.07967,1.07891,1.07946,1785,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,12:00,1.07945,1.07973,1.07910,1.07925,1311,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,13:00,1.07919,1.07960,1.07907,1.07917,1262,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,13:00,1.07919,1.07960,1.07912,1.07948,1051,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,13:00,1.07947,1.08016,1.07927,1.08010,988,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,13:00,1.08009,1.08026,1.07989,1.08005,897,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,14:00,1.08004,1.08105,1.07993,1.08081,1314,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,14:00,1.08082,1.08121,1.08065,1.08093,1210,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,14:00,1.08092,1.08109,1.08063,1.08103,1369,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,14:00,1.08101,1.08113,1.08072,1.08088,919,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,15:00,1.08090,1.08116,1.08013,1.08044,1390,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,15:00,1.08044,1.08052,1.07988,1.08021,1195,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,15:00,1.08022,1.08041,1.08001,1.08003,1182,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,15:00,1.08003,1.08027,1.07932,1.07960,1392,BELOW,ABOVE,ABOVE,RANGING
2017.03.21,16:00,1.07961,1.08035,1.07950,1.08035,1060,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,16:00,1.08036,1.08096,1.08006,1.08053,1208,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,16:00,1.08052,1.08139,1.08052,1.08112,1886,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,16:00,1.08113,1.08161,1.08109,1.08155,1710,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,17:00,1.08156,1.08192,1.08108,1.08153,2029,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,17:00,1.08152,1.08180,1.08117,1.08118,1816,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,17:00,1.08120,1.08137,1.08055,1.08130,1760,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,17:00,1.08128,1.08175,1.08118,1.08130,1792,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,18:00,1.08129,1.08142,1.07979,1.08047,2564,BELOW,ABOVE,ABOVE,RANGING
2017.03.21,18:00,1.08048,1.08079,1.07957,1.08001,2444,BELOW,ABOVE,ABOVE,RANGING
2017.03.21,18:00,1.08005,1.08073,1.07935,1.08068,2402,BELOW,ABOVE,ABOVE,RANGING
2017.03.21,18:00,1.08068,1.08115,1.08022,1.08088,2161,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,19:00,1.08088,1.08128,1.08062,1.08084,1788,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,19:00,1.08084,1.08163,1.08082,1.08132,1601,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,19:00,1.08131,1.08169,1.08100,1.08157,1171,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,19:00,1.08156,1.08184,1.08135,1.08156,1236,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,20:00,1.08158,1.08162,1.08129,1.08151,1208,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,20:00,1.08152,1.08171,1.08097,1.08122,991,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,20:00,1.08121,1.08152,1.08098,1.08121,973,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,20:00,1.08120,1.08183,1.08063,1.08088,1706,BELOW,ABOVE,ABOVE,RANGING
2017.03.21,21:00,1.08088,1.08113,1.07997,1.08006,1313,BELOW,ABOVE,ABOVE,RANGING
2017.03.21,21:00,1.08005,1.08083,1.07998,1.08023,1308,BELOW,ABOVE,ABOVE,RANGING
2017.03.21,21:00,1.08026,1.08031,1.07954,1.08010,1172,BELOW,ABOVE,ABOVE,RANGING
2017.03.21,21:00,1.08009,1.08028,1.07961,1.08000,1330,BELOW,BELOW,ABOVE,RANGING
2017.03.21,22:00,1.08000,1.08084,1.07992,1.08073,1339,BELOW,ABOVE,ABOVE,RANGING
2017.03.21,22:00,1.08073,1.08112,1.08060,1.08109,953,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,22:00,1.08110,1.08118,1.08083,1.08104,1180,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,22:00,1.08103,1.08138,1.08086,1.08105,1426,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,23:00,1.08106,1.08139,1.08105,1.08121,594,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,23:00,1.08121,1.08137,1.08118,1.08124,307,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,23:00,1.08123,1.08136,1.08116,1.08123,375,ABOVE,ABOVE,ABOVE,RANGING
2017.03.21,23:00,1.08125,1.08127,1.08099,1.08103,530,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,00:00,1.08085,1.08107,1.08071,1.08078,138,BELOW,ABOVE,ABOVE,RANGING
2017.03.22,00:00,1.08078,1.08098,1.08077,1.08094,84,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,00:00,1.08093,1.08096,1.08032,1.08057,284,BELOW,BELOW,ABOVE,RANGING
2017.03.22,00:00,1.08055,1.08073,1.08052,1.08067,203,BELOW,BELOW,ABOVE,RANGING
2017.03.22,01:00,1.08068,1.08107,1.08068,1.08077,440,BELOW,ABOVE,ABOVE,RANGING
2017.03.22,01:00,1.08078,1.08080,1.08030,1.08041,487,BELOW,BELOW,ABOVE,RANGING
2017.03.22,01:00,1.08042,1.08117,1.08034,1.08112,499,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,01:00,1.08111,1.08178,1.08107,1.08124,788,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,02:00,1.08124,1.08149,1.08121,1.08142,669,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,02:00,1.08141,1.08146,1.08094,1.08101,363,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,02:00,1.08101,1.08124,1.08090,1.08093,604,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,02:00,1.08092,1.08128,1.08084,1.08125,405,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,03:00,1.08126,1.08127,1.08071,1.08086,928,BELOW,BELOW,ABOVE,RANGING
2017.03.22,03:00,1.08085,1.08085,1.08031,1.08039,912,BELOW,BELOW,ABOVE,RANGING
2017.03.22,03:00,1.08038,1.08051,1.08024,1.08034,708,BELOW,BELOW,ABOVE,RANGING
2017.03.22,03:00,1.08033,1.08040,1.07991,1.07995,844,BELOW,BELOW,ABOVE,RANGING
2017.03.22,04:00,1.07996,1.08012,1.07995,1.08009,770,BELOW,BELOW,ABOVE,RANGING
2017.03.22,04:00,1.08009,1.08020,1.07990,1.07994,783,BELOW,BELOW,ABOVE,RANGING
2017.03.22,04:00,1.07994,1.08002,1.07932,1.07949,947,BELOW,BELOW,ABOVE,RANGING
2017.03.22,04:00,1.07950,1.07974,1.07948,1.07973,658,BELOW,BELOW,ABOVE,RANGING
2017.03.22,05:00,1.07972,1.07992,1.07905,1.07906,986,BELOW,BELOW,BELOW,RANGING
2017.03.22,05:00,1.07908,1.07944,1.07886,1.07938,744,BELOW,BELOW,BELOW,RANGING
2017.03.22,05:00,1.07939,1.07948,1.07914,1.07929,600,BELOW,BELOW,BELOW,RANGING
2017.03.22,05:00,1.07927,1.07942,1.07926,1.07941,536,BELOW,BELOW,BELOW,RANGING
2017.03.22,06:00,1.07941,1.07947,1.07924,1.07925,513,BELOW,BELOW,BELOW,RANGING
2017.03.22,06:00,1.07925,1.07944,1.07916,1.07927,528,BELOW,BELOW,BELOW,RANGING
2017.03.22,06:00,1.07927,1.07938,1.07918,1.07933,490,BELOW,BELOW,BELOW,RANGING
2017.03.22,06:00,1.07933,1.07944,1.07927,1.07938,346,BELOW,BELOW,BELOW,RANGING
2017.03.22,07:00,1.07938,1.07948,1.07934,1.07945,301,BELOW,BELOW,BELOW,RANGING
2017.03.22,07:00,1.07945,1.07949,1.07921,1.07935,319,BELOW,BELOW,BELOW,RANGING
2017.03.22,07:00,1.07934,1.08013,1.07934,1.08002,559,ABOVE,BELOW,ABOVE,RANGING
2017.03.22,07:00,1.08001,1.08024,1.07982,1.08013,589,ABOVE,BELOW,ABOVE,RANGING
2017.03.22,08:00,1.08012,1.08053,1.08004,1.08041,560,ABOVE,BELOW,ABOVE,RANGING
2017.03.22,08:00,1.08041,1.08051,1.08009,1.08025,496,ABOVE,BELOW,ABOVE,RANGING
2017.03.22,08:00,1.08024,1.08040,1.08003,1.08025,595,ABOVE,BELOW,ABOVE,RANGING
2017.03.22,08:00,1.08024,1.08037,1.07988,1.08001,577,ABOVE,BELOW,ABOVE,RANGING
2017.03.22,09:00,1.08003,1.08034,1.07984,1.08014,818,ABOVE,BELOW,ABOVE,RANGING
2017.03.22,09:00,1.08014,1.08023,1.07957,1.07966,680,BELOW,BELOW,BELOW,+10pips
2017.03.22,09:00,1.07967,1.08115,1.07961,1.08104,1383,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,09:00,1.08103,1.08186,1.08102,1.08140,1458,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,10:00,1.08139,1.08144,1.08044,1.08054,1177,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,10:00,1.08054,1.08068,1.07963,1.07998,1394,ABOVE,BELOW,BELOW,RANGING
2017.03.22,10:00,1.07997,1.08027,1.07919,1.08007,1265,ABOVE,BELOW,BELOW,RANGING
2017.03.22,10:00,1.08006,1.08050,1.07976,1.08020,1377,ABOVE,BELOW,BELOW,RANGING
2017.03.22,11:00,1.08021,1.08094,1.08009,1.08046,2067,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,11:00,1.08047,1.08057,1.07966,1.07969,1528,BELOW,BELOW,BELOW,RANGING
2017.03.22,11:00,1.07969,1.07980,1.07902,1.07943,1496,BELOW,BELOW,BELOW,RANGING
2017.03.22,11:00,1.07942,1.07967,1.07842,1.07872,1782,BELOW,BELOW,BELOW,RANGING
2017.03.22,12:00,1.07873,1.07879,1.07821,1.07835,1595,BELOW,BELOW,BELOW,RANGING
2017.03.22,12:00,1.07835,1.07848,1.07758,1.07761,1489,BELOW,BELOW,BELOW,RANGING
2017.03.22,12:00,1.07760,1.07826,1.07760,1.07814,1290,BELOW,BELOW,BELOW,RANGING
2017.03.22,12:00,1.07813,1.07874,1.07800,1.07854,1218,BELOW,BELOW,BELOW,RANGING
2017.03.22,13:00,1.07853,1.07904,1.07831,1.07859,1090,BELOW,BELOW,BELOW,RANGING
2017.03.22,13:00,1.07860,1.07958,1.07851,1.07900,1015,BELOW,BELOW,BELOW,RANGING
2017.03.22,13:00,1.07901,1.07922,1.07846,1.07880,967,BELOW,BELOW,BELOW,RANGING
2017.03.22,13:00,1.07881,1.08006,1.07879,1.07955,929,ABOVE,BELOW,BELOW,RANGING
2017.03.22,14:00,1.07954,1.07961,1.07899,1.07929,1034,BELOW,BELOW,BELOW,RANGING
2017.03.22,14:00,1.07930,1.07930,1.07883,1.07897,913,BELOW,BELOW,BELOW,RANGING
2017.03.22,14:00,1.07896,1.07909,1.07866,1.07888,1031,BELOW,BELOW,BELOW,RANGING
2017.03.22,14:00,1.07887,1.07900,1.07851,1.07867,804,BELOW,BELOW,BELOW,RANGING
2017.03.22,15:00,1.07868,1.07903,1.07851,1.07860,1095,BELOW,BELOW,BELOW,RANGING
2017.03.22,15:00,1.07859,1.07910,1.07852,1.07908,1196,ABOVE,BELOW,BELOW,RANGING
2017.03.22,15:00,1.07909,1.07929,1.07881,1.07923,991,ABOVE,BELOW,BELOW,+10pips
2017.03.22,15:00,1.07922,1.08029,1.07916,1.08029,1283,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,16:00,1.08028,1.08081,1.07985,1.08068,1443,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,16:00,1.08070,1.08070,1.07996,1.08037,1578,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,16:00,1.08038,1.08087,1.07941,1.07961,2192,ABOVE,ABOVE,BELOW,RANGING
2017.03.22,16:00,1.07963,1.08025,1.07933,1.08000,1902,ABOVE,ABOVE,BELOW,+10pips
2017.03.22,17:00,1.08000,1.08122,1.08000,1.08117,2418,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,17:00,1.08113,1.08164,1.08080,1.08138,1915,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,17:00,1.08137,1.08155,1.08051,1.08127,2379,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,17:00,1.08126,1.08246,1.08125,1.08171,2539,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,18:00,1.08174,1.08210,1.08098,1.08184,1979,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,18:00,1.08183,1.08214,1.08149,1.08149,2112,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,18:00,1.08149,1.08190,1.08092,1.08113,1577,ABOVE,ABOVE,ABOVE,-10pips
2017.03.22,18:00,1.08114,1.08121,1.07995,1.08002,1645,BELOW,ABOVE,BELOW,RANGING
2017.03.22,19:00,1.08003,1.08074,1.07981,1.08057,1782,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,19:00,1.08058,1.08075,1.08032,1.08040,1224,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,19:00,1.08041,1.08067,1.08009,1.08067,1052,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,19:00,1.08066,1.08075,1.08033,1.08057,1317,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,20:00,1.08060,1.08145,1.08057,1.08113,1934,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,20:00,1.08112,1.08127,1.08073,1.08116,1304,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,20:00,1.08116,1.08121,1.08076,1.08111,1078,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,20:00,1.08112,1.08167,1.08076,1.08107,1367,ABOVE,ABOVE,ABOVE,RANGING
2017.03.22,21:00,1.08106,1.08118,1.08024,1.08039,1046,BELOW,ABOVE,ABOVE,RANGING
2017.03.22,21:00,1.08041,1.08051,1.07979,1.08045,940,BELOW,ABOVE,ABOVE,RANGING
2017.03.22,21:00,1.08044,1.08047,1.07989,1.08000,772,BELOW,BELOW,BELOW,RANGING
2017.03.22,21:00,1.08000,1.08012,1.07945,1.07966,1083,BELOW,BELOW,BELOW,RANGING
2017.03.22,22:00,1.07965,1.07973,1.07939,1.07943,832,BELOW,BELOW,BELOW,RANGING
2017.03.22,22:00,1.07940,1.07977,1.07902,1.07938,1101,BELOW,BELOW,BELOW,RANGING
2017.03.22,22:00,1.07937,1.07955,1.07916,1.07946,1013,BELOW,BELOW,BELOW,RANGING
2017.03.22,22:00,1.07946,1.07977,1.07942,1.07950,838,BELOW,BELOW,BELOW,RANGING
2017.03.22,23:00,1.07948,1.08025,1.07944,1.08024,651,BELOW,ABOVE,ABOVE,RANGING
2017.03.22,23:00,1.08024,1.08028,1.08000,1.08000,299,BELOW,ABOVE,BELOW,RANGING
2017.03.22,23:00,1.08000,1.08011,1.07979,1.07979,293,BELOW,BELOW,BELOW,RANGING
2017.03.22,23:00,1.07978,1.07984,1.07969,1.07984,283,BELOW,BELOW,BELOW,RANGING
2017.03.23,00:00,1.07969,1.07978,1.07905,1.07973,191,BELOW,BELOW,BELOW,RANGING
2017.03.23,00:00,1.07973,1.07974,1.07964,1.07964,90,BELOW,BELOW,BELOW,RANGING
2017.03.23,00:00,1.07964,1.07973,1.07935,1.07941,196,BELOW,BELOW,BELOW,RANGING
2017.03.23,00:00,1.07941,1.07941,1.07913,1.07923,148,BELOW,BELOW,BELOW,RANGING
2017.03.23,01:00,1.07925,1.07956,1.07911,1.07920,485,BELOW,BELOW,BELOW,RANGING
2017.03.23,01:00,1.07917,1.07948,1.07898,1.07943,373,BELOW,BELOW,BELOW,RANGING
2017.03.23,01:00,1.07942,1.07942,1.07924,1.07929,294,BELOW,BELOW,BELOW,RANGING
2017.03.23,01:00,1.07930,1.07961,1.07928,1.07937,248,BELOW,BELOW,BELOW,RANGING
2017.03.23,02:00,1.07937,1.07943,1.07927,1.07928,249,BELOW,BELOW,BELOW,RANGING
2017.03.23,02:00,1.07928,1.07943,1.07914,1.07933,299,BELOW,BELOW,BELOW,RANGING
2017.03.23,02:00,1.07934,1.07939,1.07907,1.07918,418,BELOW,BELOW,BELOW,RANGING
2017.03.23,02:00,1.07919,1.07921,1.07892,1.07892,408,BELOW,BELOW,BELOW,RANGING
2017.03.23,03:00,1.07893,1.07904,1.07873,1.07873,570,BELOW,BELOW,BELOW,RANGING
2017.03.23,03:00,1.07873,1.07950,1.07873,1.07937,715,BELOW,BELOW,BELOW,RANGING
2017.03.23,03:00,1.07936,1.07950,1.07909,1.07919,702,BELOW,BELOW,BELOW,RANGING
2017.03.23,03:00,1.07919,1.07949,1.07851,1.07860,918,BELOW,BELOW,BELOW,RANGING
2017.03.23,04:00,1.07860,1.07865,1.07826,1.07861,857,BELOW,BELOW,BELOW,RANGING
2017.03.23,04:00,1.07861,1.07881,1.07855,1.07870,671,BELOW,BELOW,BELOW,RANGING
2017.03.23,04:00,1.07871,1.07880,1.07817,1.07819,928,BELOW,BELOW,BELOW,RANGING
2017.03.23,04:00,1.07819,1.07858,1.07816,1.07853,658,BELOW,BELOW,BELOW,RANGING
2017.03.23,05:00,1.07854,1.07861,1.07833,1.07839,563,BELOW,BELOW,BELOW,RANGING
2017.03.23,05:00,1.07838,1.07854,1.07829,1.07854,319,BELOW,BELOW,BELOW,RANGING
2017.03.23,05:00,1.07853,1.07855,1.07828,1.07830,371,BELOW,BELOW,BELOW,RANGING
